TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-23,2026-01-23,CM,NSE,STK,17603,INE215D01010,MAHEPC,EQ,,,,,MAHINDRA EPC IRRIG LTD,120.95,121.0,116.25,116.97,117.44,119.47,,116.95,,,20415,2422920.47,852,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17333,INE998I01010,MHRIL,EQ,,,,,MAHINDRA HOLIDAYS LTD,291.55,295.15,287.5,289.5,289.95,294.6,,289.5,,,72695,21162788.25,3343,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8050,INE813A01018,MAHLIFE,EQ,,,,,MAHINDRA LIFESPACE DEVLTD,351.5,365.0,342.0,345.1,343.0,349.3,,345.1,,,76058,26380916.9,3898,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,385,INE766P01016,MAHLOG,EQ,,,,,MAHINDRA LOGISTIC LIMITED,289.25,295.1,285.8,290.3,286.25,291.4,,290.3,,,88148,25639944.15,2729,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24538,INE683C01011,MAITHANALL,EQ,,,,,MAITHAN ALLOYS LTD,1015.0,1021.0,972.2,978.6,978.2,1013.0,,978.75,,,47031,46809526.9,3579,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7965,INE389C01015,MALLCOM,EQ,,,,,MALLCOM (INDIA) LIMITED,1070.0,1090.1,1044.5,1053.3,1059.2,1069.6,,1053.3,,,4441,4719123.4,385,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13352,INE383H01017,MALUPAPER,EQ,,,,,MALU PAPER MILLS LIMITED,33.34,33.77,32.0,32.08,32.7,33.04,,32.08,,,7323,236426.43,75,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28687,INE0TO701015,MAMATA,EQ,,,,,MAMATA MACHINERY LIMITED,393.0,393.95,382.0,383.0,382.8,393.35,,383.0,,,48092,18613044.05,2260,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7413,INE830Q01018,MANAKCOAT,EQ,,,,,MAN COAT METAL & IND LTD,130.15,132.73,126.0,126.83,126.0,129.18,,126.85,,,82276,10497453.58,1766,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11884,INE993A01026,MANINDS,EQ,,,,,MAN INDUSTRIES (I) LTD.,327.65,327.65,306.55,313.7,312.0,325.05,,313.7,,,303426,95505112.7,8181,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18226,INE949H01023,MANINFRA,EQ,,,,,MAN INFRA LTD,107.1,108.5,104.13,105.39,105.4,107.18,,105.4,,,638868,67452641.68,6666,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15199,INE015D01022,MANAKSIA,EQ,,,,,MANAKSIA LTD.,66.8,68.99,65.21,65.92,65.21,67.83,,65.92,,,42461,2839600.7,866,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7463,INE824Q01011,MANAKSTEEL,EQ,,,,,MANAKSIA STEELS LTD,60.5,62.0,58.16,58.72,58.16,60.48,,58.72,,,14273,854076.93,266,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13796,INE201A01024,MANALIPETC,EQ,,,,,MANALI PETROCHEMICALS LT,56.3,56.36,52.9,53.39,54.0,55.51,,53.39,,,132900,7195051.54,1798,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19061,INE522D01027,MANAPPURAM,EQ,,,,,MANAPPURAM FINANCE LTD,303.2,303.2,293.1,294.75,294.9,300.2,,294.75,,,3609963,1071393094.0,40008,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25597,INE939X01013,MANBA,EQ,,,,,MANBA FINANCE LIMITED,135.55,135.55,131.0,131.12,131.3,133.57,,131.1,,,45120,5953252.47,641,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24823,INE545L01039,MANCREDIT,EQ,,,,,MANGAL CREDIT N FINCORP L,170.22,175.7,167.54,172.68,175.0,171.06,,172.7,,,38577,6588309.47,584,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758748,INE0PKD01011,MEIL,EQ,,,,,MANGAL ELECTRICAL IND L,310.0,312.1,293.1,295.05,295.9,309.8,,295.1,,,86262,25954377.2,3183,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2106,INE347A01017,MANGLMCEM,EQ,,,,,MANGALAM CEMENT LTD,748.35,748.35,729.0,740.7,748.0,748.35,,740.65,,,50218,37060330.95,3001,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1593,INE0APB01032,MGEL,EQ,,,,,MANGALAM GLOBAL ENT LTD,12.5,12.86,11.99,12.25,12.28,12.71,,12.25,,,1036334,12706503.14,1240,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6422,INE370D01013,MANORG,EQ,,,,,MANGALAM ORGANICS LIMITED,442.55,450.1,442.55,446.15,446.0,449.15,,446.15,,,1478,660092.0,107,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759169,INE0JYY01011,MWL,EQ,,,,,MANGALAM WORLDWIDE LTD,275.0,279.35,275.0,275.6,277.0,277.95,,275.6,,,57345,15909648.1,716,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15380,INE634S01028,MANKIND,EQ,,,,,MANKIND PHARMA LIMITED,2150.9,2155.0,2098.0,2107.6,2105.0,2147.0,,2107.55,,,406709,860038595.6,25497,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,167.0,171.76,166.01,167.19,168.2,169.71,,167.2,,,31847,5330943.63,824,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10227,INE00VM01036,MANORAMA,EQ,,,,,MANORAMA INDUSTRIES LTD,1085.0,1152.0,1081.7,1093.0,1091.4,1075.8,,1093.1,,,223864,250396404.2,20693,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13572,INE867A01022,MANUGRAPH,EQ,,,,,MANUGRAPH INDIA LIMITED,14.85,15.49,14.79,14.91,15.33,15.24,,14.91,,,9071,135071.21,50,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2112,INE882A01013,MARALOVER,EQ,,,,,MARAL OVERSEAS LTD,39.29,40.45,36.57,37.08,37.99,38.88,,37.08,,,14289,546105.73,195,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18659,INE182D01020,MARATHON,EQ,,,,,MARATHON NXTGEN REALT LTD,498.0,499.9,480.05,490.05,481.95,498.3,,490.05,,,49833,24392964.7,1674,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4067,INE196A01026,MARICO,EQ,,,,,MARICO LIMITED,751.75,754.0,738.85,740.95,742.0,751.75,,740.95,,,1755248,1305863628.0,59201,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1328,INE01JE01028,MARINE,EQ,,,,,MARINE ELECTRICAL (I) LTD,183.09,185.0,169.79,170.49,172.9,182.18,,170.49,,,457811,79637689.63,7900,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,760204,INE0FW001016,MARKOLINES,EQ,,,,,MARKOLINES PAVEMENT TEC L,139.5,139.5,132.0,133.7,134.5,137.14,,133.75,,,75743,10249364.66,1198,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10579,INE750C01026,MARKSANS,EQ,,,,,MARKSANS PHARMA LIMITED,170.51,171.96,162.5,163.27,163.32,169.8,,163.25,,,1048756,176410998.46,19566,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10999,INE585B01010,MARUTI,EQ,,,,,MARUTI SUZUKI INDIA LTD.,15819.0,15846.0,15439.0,15469.0,15519.0,15765.0,,15469.0,,,338669,5266505014.0,70474,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,199,INE348L01012,MASFIN,EQ,,,,,MAS FINANCIAL SERV LTD,308.0,309.0,299.95,301.9,302.0,306.75,,301.9,,,151301,45913445.65,10560,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2124,INE759A01021,MASTEK,EQ,,,,,MASTEK LTD,2116.0,2119.8,1993.0,2007.5,2000.0,2111.0,,2007.2,,,130208,266175848.8,17941,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,27047,INE677D01037,MASTERTR,EQ,,,,,MASTER TRUST LIMITED,105.62,105.62,98.9,99.55,99.0,103.62,,99.55,,,124400,12469272.79,1628,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21726,INE866R01028,MATRIMONY,EQ,,,,,MATRIMONY.COM LIMITED,573.0,573.0,566.15,567.8,568.0,569.45,,567.8,,,56778,32260654.3,1305,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17022,INE636A01039,MAWANASUG,EQ,,,,,MAWANA SUGARS LIMITED,80.5,81.8,77.66,78.45,78.1,80.84,,78.52,,,48227,3828737.93,696,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19646,INE03EI01018,MAXESTATES,EQ,,,,,MAX ESTATES LIMITED,388.0,391.65,375.6,379.45,379.95,390.75,,379.45,,,58626,22359796.05,3982,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2142,INE180A01020,MFSL,EQ,,,,,MAX FINANCIAL SERV LTD,1628.0,1628.9,1592.1,1599.0,1595.1,1627.7,,1599.05,,,387475,623629429.3,28508,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,22377,INE027H01010,MAXHEALTH,EQ,,,,,MAX HEALTHCARE INS LTD,1000.0,1007.2,987.4,991.4,991.4,998.8,,991.4,,,2300849,2292936698.4,55688,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,22428,INE0CG601016,MAXIND,EQ,,,,,MAX INDIA LIMITED,155.5,158.1,150.99,152.23,151.5,154.07,,152.25,,,36925,5661384.34,1178,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28906,INE040D01038,MAYURUNIQ,EQ,,,,,MAYUR UNIQUOTERS LTD,489.0,508.0,488.0,500.85,500.15,488.8,,500.9,,,241966,120886250.75,6105,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,509,INE249Z01020,MAZDOCK,EQ,,,,,MAZAGON DOCK SHIPBUIL LTD,2380.0,2380.2,2294.6,2301.8,2305.0,2369.0,,2301.75,,,788229,1837947440.4,34485,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18866,INE885E01042,MAZDA,EQ,,,,,MAZDA LIMITED,196.0,200.71,193.01,194.81,193.03,195.87,,195.1,,,7461,1468643.18,316,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18029,INE912H01013,MBLINFRA,EQ,,,,,MBL INFRASTRUCTURE LTD,26.54,27.0,25.01,25.47,25.03,26.48,,25.48,,,54797,1413824.36,617,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11943,INE942G01012,MCLEODRUSS,EQ,,,,,MCLEOD RUSSEL INDIA LTD.,41.25,41.84,40.11,40.32,40.25,41.21,,40.33,,,185459,7587331.42,1088,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21705,INE456Z01021,MEDIASSIST,EQ,,,,,MEDI ASSIST HEALTH SER L,422.0,427.2,418.35,420.3,420.1,422.9,,420.3,,,55606,23404481.25,2750,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6278,INE646B01010,MEDICAMEQ,EQ,,,,,MEDICAMEN BIOTECH LIMITED,368.0,368.15,347.0,350.85,356.7,365.45,,351.2,,,15443,5529636.8,910,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9667,INE630Y01024,MEDICO,EQ,,,,,MEDICO REMEDIES LIMITED,49.49,54.24,48.29,53.23,51.52,49.31,,53.24,,,2996683,157132703.4,4561,F1,1,,,,,
